#GEN	TIME		EVAL	BEST		AVG		STDEV		WORST

0	0.1	1024	1.500000000000000e+02	1.700000000000000e+02	6.500000000000000e+00	1.800000000000000e+02
1	7.2	2048	1.200000000000000e+02	1.400000000000000e+02	5.500000000000000e+00	1.600000000000000e+02
2	13.5	3072	1.000000000000000e+02	1.100000000000000e+02	4.800000000000000e+00	1.300000000000000e+02
3	19.7	4096	8.800000000000000e+01	1.000000000000000e+02	5.200000000000000e+00	1.100000000000000e+02
4	26.5	5120	8.000000000000000e+01	9.500000000000000e+01	4.300000000000000e+00	1.000000000000000e+02
5	30.6	6148	8.000000000000000e+01	8.800000000000000e+01	3.500000000000000e+00	9.800000000000000e+01
6	39.2	7172	8.000000000000000e+01	8.800000000000000e+01	2.100000000000000e+00	9.500000000000000e+01
7	47.1	8196	6.200000000000000e+01	7.400000000000000e+01	2.500000000000000e+00	8.500000000000000e+01
8	52.2	9220	5.500000000000000e+01	6.300000000000000e+01	1.900000000000000e+00	7.400000000000000e+02
