#GEN	TIME		EVAL	BEST		AVG		STDEV		WORST

0	0.118652	100	1.338250122070312e+02	1.500052178955078e+02	6.539699958333993e+00	1.646135559082031e+02
1	0.154591	200	1.338250122070312e+02	1.452677053833008e+02	5.816062334930963e+00	1.594699096679688e+02
2	0.190051	300	1.293304138183594e+02	1.417080441284180e+02	4.895922240319499e+00	1.524403991699219e+02
3	0.225640	400	1.293304138183594e+02	1.406740029907227e+02	4.496640259658183e+00	1.527784118652344e+02
4	0.261034	500	1.287645416259766e+02	1.388929104614258e+02	4.208209688709254e+00	1.493769226074219e+02
5	0.296521	600	1.287645416259766e+02	1.386876660156250e+02	4.284838735735273e+00	1.486203765869141e+02
6	0.332055	700	1.249816360473633e+02	1.378855297088623e+02	4.427926107002422e+00	1.477463684082031e+02
7	0.367891	800	1.249816360473633e+02	1.376497655487061e+02	4.442809103959285e+00	1.485814361572266e+02
8	0.403753	900	1.249816360473633e+02	1.366347190856933e+02	4.496395564625748e+00	1.486438751220703e+02
9	0.439311	1000	1.249816360473633e+02	1.367843054199219e+02	4.807446370976150e+00	1.471119232177734e+02
10	0.474714	1100	1.249816360473633e+02	1.364411511230469e+02	4.629788691284643e+00	1.471119232177734e+02
11	0.510269	1200	1.249816360473633e+02	1.353837582397461e+02	4.038070139065694e+00	1.459533691406250e+02
12	0.545749	1300	1.249816360473633e+02	1.350856285858154e+02	3.608026998074924e+00	1.434536895751953e+02
13	0.581152	1400	1.248828353881836e+02	1.348086383056641e+02	3.622937285231014e+00	1.434536895751953e+02
14	0.614247	1500	1.224935073852539e+02	1.342582169342041e+02	3.561163774891803e+00	1.410082702636719e+02
15	0.645332	1600	1.215916061401367e+02	1.337341803741455e+02	4.196965526041328e+00	1.421147155761719e+02
16	0.680717	1700	1.182074584960938e+02	1.322045021820068e+02	4.341899832339902e+00	1.460848693847656e+02
17	0.716232	1800	1.182074584960938e+02	1.304001647186279e+02	3.768715865363463e+00	1.405281982421875e+02
18	0.751679	1900	1.176024169921875e+02	1.291206725311279e+02	4.211738165444689e+00	1.399616851806641e+02
19	0.786995	2000	1.163252792358398e+02	1.281622965240479e+02	4.412900154335907e+00	1.386423339843750e+02
20	0.822473	2100	1.163252792358398e+02	1.275935676574707e+02	4.368583217604763e+00	1.413638000488281e+02
21	0.857905	2200	1.163252792358398e+02	1.270665137481689e+02	4.043039258617370e+00	1.366154785156250e+02
22	0.893374	2300	1.163252792358398e+02	1.262729290008545e+02	3.740783742170026e+00	1.375452423095703e+02
23	0.926286	2400	1.163252792358398e+02	1.259690481567383e+02	3.534537997288944e+00	1.352125244140625e+02
24	0.957384	2500	1.163252792358398e+02	1.250990033721924e+02	3.334180290761249e+00	1.352125244140625e+02
25	0.992807	2600	1.163252792358398e+02	1.244513420104981e+02	3.483453039252483e+00	1.327453460693359e+02
26	1.028284	2700	1.133779602050781e+02	1.240854987335205e+02	3.773183899224691e+00	1.332819976806641e+02
27	1.063709	2800	1.133779602050781e+02	1.235488488006592e+02	3.466574383408749e+00	1.314577026367188e+02
28	1.099104	2900	1.133779602050781e+02	1.228396466827393e+02	3.608850244065008e+00	1.311889038085938e+02
29	1.134840	3000	1.131300506591797e+02	1.223743804931641e+02	3.554736292516134e+00	1.295247650146484e+02
30	1.170411	3100	1.131300506591797e+02	1.224581698608398e+02	3.573445182575196e+00	1.313832855224609e+02
31	1.205820	3200	1.131300506591797e+02	1.220149722290039e+02	3.375347829286874e+00	1.307836608886719e+02
32	1.241061	3300	1.131300506591797e+02	1.219388832092285e+02	3.193303911342177e+00	1.321560516357422e+02
33	1.274094	3400	1.110905151367188e+02	1.214362577056885e+02	3.495674465434077e+00	1.315635375976562e+02
34	1.304909	3500	1.110905151367188e+02	1.215392281341553e+02	3.344418606039691e+00	1.284557189941406e+02
35	1.340304	3600	1.110905151367188e+02	1.212554608917236e+02	3.127600517557195e+00	1.303421173095703e+02
36	1.375705	3700	1.110905151367188e+02	1.215511841583252e+02	3.664975090199381e+00	1.322178192138672e+02
37	1.410952	3800	1.105067825317383e+02	1.208190748596191e+02	3.632171502461389e+00	1.297430419921875e+02
38	1.446364	3900	1.102315673828125e+02	1.204295526123047e+02	3.936949921901168e+00	1.293900146484375e+02
39	1.481653	4000	1.102315673828125e+02	1.194524100494385e+02	3.837990582152135e+00	1.271701583862305e+02
40	1.516905	4100	1.102315673828125e+02	1.194731436157227e+02	3.583168137897895e+00	1.265815124511719e+02
41	1.550008	4200	1.102315673828125e+02	1.189807966613770e+02	3.357769495417006e+00	1.277770843505859e+02
42	1.580672	4300	1.102315673828125e+02	1.186357737731934e+02	3.205235917636920e+00	1.265815124511719e+02
43	1.616169	4400	1.102315673828125e+02	1.183732082366943e+02	3.139701314237342e+00	1.248859863281250e+02
44	1.651543	4500	1.102315673828125e+02	1.179256824493408e+02	3.441548774785570e+00	1.254966888427734e+02
45	1.687113	4600	1.102315673828125e+02	1.177173814392090e+02	3.480957438368977e+00	1.252396926879883e+02
46	1.722483	4700	1.102315673828125e+02	1.170984837341309e+02	3.319768035712353e+00	1.246887207031250e+02
47	1.757847	4800	1.078774108886719e+02	1.163737612152100e+02	3.029717615658416e+00	1.230006484985352e+02
48	1.793184	4900	1.060148315429688e+02	1.160027127838135e+02	3.505694808103874e+00	1.243914108276367e+02
49	1.826205	5000	1.060148315429688e+02	1.154172891235352e+02	3.459100926718837e+00	1.258252029418945e+02
50	1.857076	5100	1.060148315429688e+02	1.149153378295898e+02	3.654617267084259e+00	1.260205535888672e+02
51	1.892410	5200	1.060148315429688e+02	1.145351533508301e+02	3.241907755819735e+00	1.218592453002930e+02
52	1.927862	5300	1.060148315429688e+02	1.139776956939697e+02	3.265701630412865e+00	1.212319335937500e+02
53	1.963380	5400	1.060148315429688e+02	1.132134726715088e+02	2.948698894393847e+00	1.210970993041992e+02
54	1.998705	5500	1.029370040893555e+02	1.130076321411133e+02	3.037596899735130e+00	1.201815643310547e+02
55	2.033985	5600	1.029370040893555e+02	1.123148609924316e+02	3.167430287671114e+00	1.190259704589844e+02
56	2.069254	5700	1.029370040893555e+02	1.116332315826416e+02	2.777072726921352e+00	1.214179840087891e+02
57	2.102117	5800	1.029370040893555e+02	1.117341324615479e+02	2.758082959248279e+00	1.184024276733398e+02
58	2.132810	5900	1.029370040893555e+02	1.112182562255859e+02	2.795793082439587e+00	1.173848724365234e+02
59	2.167988	6000	1.029370040893555e+02	1.109956702423096e+02	2.920160185802641e+00	1.181521911621094e+02
60	2.203394	6100	1.008820037841797e+02	1.104805583953857e+02	3.095788669056593e+00	1.176421737670898e+02
61	2.238682	6200	1.008820037841797e+02	1.098129543304443e+02	2.929360551734393e+00	1.176421737670898e+02
62	2.273739	6300	1.008820037841797e+02	1.094827828979492e+02	2.705181023783357e+00	1.146036453247070e+02
63	2.308995	6400	1.008820037841797e+02	1.095587224578857e+02	2.971244105103195e+00	1.159308547973633e+02
64	2.341888	6500	1.008820037841797e+02	1.091406385040283e+02	2.656908532113242e+00	1.157505874633789e+02
65	2.372625	6600	1.008820037841797e+02	1.089644046020508e+02	2.434571548256109e+00	1.153835754394531e+02
66	2.407752	6700	1.001529998779297e+02	1.081766571807861e+02	2.701839824812529e+00	1.165648422241211e+02
67	2.444147	6800	9.790850067138672e+01	1.073213968658447e+02	3.095261203365890e+00	1.141785659790039e+02
68	2.480152	6900	9.790850067138672e+01	1.068572265625000e+02	3.298744110016123e+00	1.147130966186523e+02
69	2.515679	7000	9.763110351562500e+01	1.068655844879150e+02	3.057911819799688e+00	1.125294952392578e+02
70	2.551167	7100	9.763110351562500e+01	1.068256604766846e+02	3.169958087337734e+00	1.137577362060547e+02
71	2.586423	7200	9.763110351562500e+01	1.070433747100830e+02	2.796185736155604e+00	1.138654403686523e+02
72	2.621649	7300	9.763110351562500e+01	1.066706499481201e+02	2.553587280314535e+00	1.118988723754883e+02
73	2.656872	7400	9.763110351562500e+01	1.064647505187988e+02	2.722358233136351e+00	1.120334625244141e+02
74	2.689821	7500	9.763110351562500e+01	1.065520829772949e+02	2.933041911834622e+00	1.151539382934570e+02
75	2.720193	7600	9.669214630126953e+01	1.062695885467529e+02	2.842577806488736e+00	1.129149856567383e+02
76	2.755427	7700	9.669214630126953e+01	1.060906388092041e+02	2.850181740523012e+00	1.112994384765625e+02
77	2.790630	7800	9.669214630126953e+01	1.057090389251709e+02	2.683188669682652e+00	1.136934738159180e+02
78	2.826132	7900	9.669214630126953e+01	1.052851174163818e+02	2.349342723952879e+00	1.105574340820312e+02
79	2.861215	8000	9.669214630126953e+01	1.051153563690186e+02	2.435668780392867e+00	1.122954025268555e+02
80	2.893922	8100	9.669214630126953e+01	1.043278578186035e+02	2.241274379684153e+00	1.099038162231445e+02
81	2.924400	8200	9.669214630126953e+01	1.042001774597168e+02	2.243195729191021e+00	1.099038162231445e+02
82	2.959556	8300	9.669214630126953e+01	1.041702456665039e+02	2.296536549664983e+00	1.095251693725586e+02
83	2.994584	8400	9.669214630126953e+01	1.038214443969727e+02	2.571669277051842e+00	1.100072479248047e+02
84	3.029934	8500	9.669214630126953e+01	1.035739344787598e+02	2.638005176087695e+00	1.101777801513672e+02
85	3.065134	8600	9.669214630126953e+01	1.030590184783936e+02	2.598842287320895e+00	1.136133728027344e+02
86	3.097911	8700	9.669214630126953e+01	1.022717587280274e+02	2.148046403701860e+00	1.077688980102539e+02
87	3.128242	8800	9.669214630126953e+01	1.022286341857910e+02	2.392751972917142e+00	1.102834472656250e+02
88	3.163718	8900	9.669214630126953e+01	1.022184795379639e+02	2.315422497567666e+00	1.090853881835938e+02
89	3.198698	9000	9.590521240234375e+01	1.016649400329590e+02	2.114412431560812e+00	1.064111709594727e+02
90	3.234022	9100	9.590521240234375e+01	1.012347286224365e+02	2.080734775059824e+00	1.056675796508789e+02
91	3.269027	9200	9.590521240234375e+01	1.007914655303955e+02	2.022636263237478e+00	1.048838272094727e+02
92	3.301808	9300	9.590521240234375e+01	1.005664946746826e+02	2.018466362491465e+00	1.048236312866211e+02
93	3.331954	9400	9.550726318359375e+01	1.001845321655273e+02	1.985367214796861e+00	1.042315063476562e+02
94	3.366921	9500	9.466316223144531e+01	1.001484746551514e+02	2.016996225094122e+00	1.059727478027344e+02
95	3.402067	9600	9.466316223144531e+01	9.988048965454101e+01	2.140866785080068e+00	1.067110900878906e+02
96	3.437053	9700	9.466316223144531e+01	9.943334434509278e+01	1.970884099627835e+00	1.045062561035156e+02
97	3.469911	9800	9.447584533691406e+01	9.910338600158691e+01	2.128243842474950e+00	1.037970352172852e+02
98	3.500174	9900	9.447584533691406e+01	9.843344184875488e+01	1.917707575100791e+00	1.037970352172852e+02
99	3.535206	10000	9.410596466064453e+01	9.863135139465332e+01	2.030002269940723e+00	1.030932617187500e+02
100	3.570510	10100	9.378062438964844e+01	9.801939346313476e+01	1.986753721651889e+00	1.030371093750000e+02
101	3.605652	10200	9.265779876708984e+01	9.768723838806153e+01	1.661683181313039e+00	1.016564331054688e+02
102	3.640670	10300	9.265779876708984e+01	9.736164093017578e+01	1.834953447871799e+00	1.016564331054688e+02
103	3.673612	10400	9.265779876708984e+01	9.735110336303711e+01	2.003845094691234e+00	1.031291275024414e+02
104	3.703864	10500	9.219718170166016e+01	9.683653793334960e+01	1.966008553678248e+00	1.023673782348633e+02
